Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2010-09-30,YESBANK,EQ,352.8,352.1,354.95,343.0,354.0,350.15,348.21,2347540,81743230610000.0,73383.97144522144,1313423,0.5595
2010-10-01,YESBANK,EQ,350.15,354.0,360.45,352.85,357.3,357.0,356.71,744495,26557229125000.0,73383.97144522144,255337,0.34299999999999997
2010-10-04,YESBANK,EQ,357.0,361.7,364.5,355.2,358.3,359.0,360.26,2509965,90424960540000.0,73383.97144522144,1294525,0.5158
2010-10-05,YESBANK,EQ,359.0,360.0,360.5,352.0,352.35,353.1,354.47,1762763,62484867904999.99,73383.97144522144,1106230,0.6276
2010-10-06,YESBANK,EQ,353.1,356.0,357.75,351.0,353.0,352.1,353.93,958845,33936532600000.0,73383.97144522144,545669,0.5690999999999999
2010-10-07,YESBANK,EQ,352.1,354.0,354.0,343.15,345.45,344.8,348.41,1449895,50515153160000.0,73383.97144522144,999417,0.6893000000000001
2010-10-08,YESBANK,EQ,344.8,345.65,352.9,343.75,351.8,351.4,348.69,1648507,57481536365000.0,73383.97144522144,949478,0.5760000000000001
2010-10-11,YESBANK,EQ,351.4,353.85,358.75,351.05,352.6,354.05,355.15,2132765,75744145960000.0,73383.97144522144,1362581,0.6389
2010-10-12,YESBANK,EQ,354.05,332.7,356.4,332.7,349.45,348.0,350.57,1577744,55310934370000.01,73383.97144522144,706249,0.4476
2010-10-13,YESBANK,EQ,348.0,349.9,354.5,347.6,352.2,352.7,351.33,1196214,42027067780000.0,73383.97144522144,650216,0.5436
2010-10-14,YESBANK,EQ,352.7,354.65,355.9,349.25,350.0,350.3,353.03,783836,27672090339999.996,73383.97144522144,386521,0.49310000000000004
2010-10-15,YESBANK,EQ,350.3,351.1,351.1,346.0,346.05,347.05,347.7,551853,19187874375000.0,73383.97144522144,279231,0.506
2010-10-18,YESBANK,EQ,347.05,348.0,356.7,341.1,355.4,354.8,350.59,2049400,71849450795000.0,73383.97144522144,1129203,0.551
2010-10-19,YESBANK,EQ,354.8,354.0,358.4,344.8,346.0,346.9,351.25,1221815,42916191855000.0,73383.97144522144,550652,0.4507
2010-10-20,YESBANK,EQ,346.9,347.95,353.95,346.3,352.8,352.35,351.27,2849609,100097489630000.0,73383.97144522144,1137359,0.39909999999999995
2010-10-21,YESBANK,EQ,352.35,352.35,356.5,344.5,355.55,353.8,350.98,2708930,95076834480000.0,73383.97144522144,1375734,0.5079
2010-10-22,YESBANK,EQ,353.8,357.0,372.7,356.5,367.0,369.2,364.19,4323399,157451837570000.0,73383.97144522144,1643772,0.38020000000000004
2010-10-25,YESBANK,EQ,369.2,372.0,374.0,366.0,371.15,372.35,370.68,1933517,71671217950000.0,73383.97144522144,659845,0.34130000000000005
2010-10-26,YESBANK,EQ,372.35,373.0,380.0,369.65,379.95,378.85,377.09,1890666,71294798485000.0,73383.97144522144,778434,0.4117
2010-10-27,YESBANK,EQ,378.85,378.0,380.0,365.35,368.25,368.95,372.89,960501,35815665510000.0,73383.97144522144,396894,0.4132
2010-10-28,YESBANK,EQ,368.95,370.05,372.3,355.1,358.5,359.15,362.47,2111107,76521197810000.0,73383.97144522144,1303119,0.6173
2010-10-29,YESBANK,EQ,359.15,360.0,363.4,351.0,356.5,359.5,357.63,1783531,63783631304999.99,73383.97144522144,999670,0.5605
2010-11-01,YESBANK,EQ,359.5,359.5,370.0,359.5,368.75,369.35,366.65,883730,32402372505000.0,73383.97144522144,356757,0.4037
2010-11-02,YESBANK,EQ,369.35,370.65,376.0,365.95,371.0,370.15,371.49,1271559,47237749025000.0,73383.97144522144,358181,0.2817
2010-11-03,YESBANK,EQ,370.15,373.5,375.95,370.5,372.2,372.55,373.1,750035,27984177495000.0,73383.97144522144,467148,0.6228
2010-11-04,YESBANK,EQ,372.55,373.2,375.5,370.05,373.0,372.1,371.87,821629,30554089035000.004,73383.97144522144,459189,0.5589000000000001
2010-11-05,YESBANK,EQ,372.1,382.0,382.0,373.0,373.9,374.4,374.63,153711,5758541280000.0,73383.97144522144,74347,0.48369999999999996
2010-11-08,YESBANK,EQ,374.4,372.05,376.0,370.0,372.3,371.6,371.7,365262,13576816135000.0,73383.97144522144,177853,0.4869
2010-11-09,YESBANK,EQ,371.6,372.0,374.0,364.1,368.0,368.3,368.56,775831,28593846595000.0,73383.97144522144,372377,0.48
2010-11-10,YESBANK,EQ,368.3,368.4,371.0,366.0,369.0,368.8,369.05,288519,10647912405000.0,73383.97144522144,114594,0.3972
2010-11-11,YESBANK,EQ,368.8,370.0,370.15,355.1,357.95,356.45,361.79,1153552,41734543925000.0,73383.97144522144,731271,0.6339
2010-11-12,YESBANK,EQ,356.45,358.0,358.0,345.1,348.45,346.8,350.55,1296894,45463155185000.0,73383.97144522144,675817,0.5211
2010-11-15,YESBANK,EQ,346.8,348.5,357.75,340.3,357.15,356.65,350.99,1069303,37531559750000.0,73383.97144522144,324718,0.3037
2010-11-16,YESBANK,EQ,356.65,359.0,360.1,330.0,333.8,332.25,339.38,2716355,92188833485000.0,73383.97144522144,1634317,0.6017
2010-11-18,YESBANK,EQ,332.25,333.1,341.2,308.7,322.8,322.2,319.98,6162312,197180442695000.0,73383.97144522144,2754554,0.44700000000000006
2010-11-19,YESBANK,EQ,322.2,325.0,332.0,315.3,319.8,321.8,323.38,2612711,84488842405000.0,73383.97144522144,1074112,0.4111
2010-11-22,YESBANK,EQ,321.8,322.0,330.0,320.0,329.0,328.4,326.79,1478135,48303749330000.0,73383.97144522144,659019,0.4458
2010-11-23,YESBANK,EQ,328.4,326.0,329.9,310.0,323.3,323.8,321.57,1235614,39733023470000.0,73383.97144522144,427883,0.34630000000000005
2010-11-24,YESBANK,EQ,323.8,324.1,327.95,315.0,317.0,316.6,321.5,1441993,46360489030000.0,73383.97144522144,672312,0.4662
2010-11-25,YESBANK,EQ,316.6,316.6,318.0,302.5,308.7,305.15,310.21,4197461,130208769325000.0,73383.97144522144,2599985,0.6194
2010-11-26,YESBANK,EQ,305.15,306.1,320.95,290.0,306.9,307.1,308.23,4225066,130227557850000.0,73383.97144522144,1912532,0.45270000000000005
2010-11-29,YESBANK,EQ,307.1,309.7,314.25,305.0,308.15,307.9,308.91,1433729,44289438825000.0,73383.97144522144,656991,0.4582
2010-11-30,YESBANK,EQ,307.9,311.0,312.4,303.75,307.85,306.15,306.37,5482919,167981132935000.0,73383.97144522144,3491201,0.6367
2010-12-01,YESBANK,EQ,306.15,308.9,334.7,308.1,329.7,329.7,324.88,3805438,123629716450000.0,73383.97144522144,1634103,0.4294
2010-12-02,YESBANK,EQ,329.7,333.0,341.75,330.55,335.85,335.7,335.96,2475082,83153086875000.0,73383.97144522144,1319217,0.533
2010-12-03,YESBANK,EQ,335.7,336.5,338.0,325.3,329.9,329.95,330.36,1662599,54925492720000.01,73383.97144522144,748986,0.45049999999999996
2010-12-06,YESBANK,EQ,329.95,330.0,337.6,319.4,323.55,323.85,330.8,1871807,61918751404999.99,73383.97144522144,918767,0.4908
2010-12-07,YESBANK,EQ,323.85,323.85,324.5,306.3,311.2,309.45,312.9,3164418,99015254535000.0,73383.97144522144,1649247,0.5212
2010-12-08,YESBANK,EQ,309.45,310.0,310.7,298.0,301.7,301.05,303.9,2848790,86575988820000.0,73383.97144522144,1439206,0.5052000000000001
2010-12-09,YESBANK,EQ,301.05,302.1,303.8,280.0,291.0,286.0,291.0,3592927,104554557075000.0,73383.97144522144,1586192,0.4415
2010-12-10,YESBANK,EQ,286.0,284.0,301.9,277.0,294.25,293.7,292.51,4192103,122623179600000.0,73383.97144522144,1685101,0.402
2010-12-13,YESBANK,EQ,293.7,296.0,309.0,296.0,307.0,307.6,302.73,2680364,81142131590000.0,73383.97144522144,947593,0.35350000000000004
2010-12-14,YESBANK,EQ,307.6,309.5,311.25,304.2,305.9,306.4,307.02,1766433,54233141775000.0,73383.97144522144,614459,0.3479
2010-12-15,YESBANK,EQ,306.4,306.4,309.7,296.0,299.75,300.0,303.57,2017364,61241847754999.99,73383.97144522144,626513,0.3106
2010-12-16,YESBANK,EQ,300.0,302.25,305.9,297.1,297.5,299.0,300.7,2734370,82221675880000.0,73383.97144522144,1123652,0.41090000000000004
2010-12-20,YESBANK,EQ,299.0,299.5,299.7,287.3,290.6,290.15,293.6,1751026,51410520450000.0,73383.97144522144,750341,0.42850000000000005
2010-12-21,YESBANK,EQ,290.15,288.0,300.35,288.0,299.85,299.45,297.45,2202966,65527180720000.01,73383.97144522144,848830,0.38530000000000003
2010-12-22,YESBANK,EQ,299.45,302.25,310.0,300.45,308.0,309.2,306.92,4007185,122990289195000.0,73383.97144522144,2300271,0.574
2010-12-23,YESBANK,EQ,309.2,311.0,314.0,309.0,310.2,310.15,311.58,1603731,49969032655000.0,73383.97144522144,627526,0.39130000000000004
2010-12-24,YESBANK,EQ,310.15,310.3,311.0,306.1,308.85,307.95,308.42,799306,24652316060000.0,73383.97144522144,285048,0.3566
2010-12-27,YESBANK,EQ,307.95,309.9,310.9,303.25,307.0,305.85,306.93,675422,20730956320000.0,73383.97144522144,247334,0.36619999999999997
2010-12-28,YESBANK,EQ,305.85,306.0,307.95,304.1,305.55,306.05,306.1,1175976,35996834970000.0,73383.97144522144,855614,0.7276
2010-12-29,YESBANK,EQ,306.05,306.9,310.8,305.55,307.55,307.35,308.44,975031,30073674039999.996,73383.97144522144,422182,0.433
2010-12-30,YESBANK,EQ,307.35,309.7,310.15,305.3,308.5,308.6,308.54,2644623,81597927010000.0,73383.97144522144,2105470,0.7961
2010-12-31,YESBANK,EQ,308.6,310.0,314.9,310.0,312.75,312.8,313.1,2465989,77209591845000.0,73383.97144522144,1725402,0.6997
2011-01-03,YESBANK,EQ,312.8,315.0,316.95,314.3,314.8,315.55,315.76,1309715,41355709355000.0,73383.97144522144,622149,0.47500000000000003
2011-01-04,YESBANK,EQ,315.55,316.5,317.7,305.5,305.5,306.45,309.42,1013151,31349092405000.0,73383.97144522144,390960,0.3859
2011-01-05,YESBANK,EQ,306.45,304.65,304.65,290.3,292.0,291.3,294.09,3735199,109847633380000.0,73383.97144522144,2050498,0.549
2011-01-06,YESBANK,EQ,291.3,293.0,295.45,282.0,282.3,283.05,287.1,2473730,71021861295000.0,73383.97144522144,1317137,0.5324
2011-01-07,YESBANK,EQ,283.05,282.0,282.95,269.2,269.5,270.25,274.36,6885830,188920494285000.0,73383.97144522144,3569053,0.5183
2011-01-10,YESBANK,EQ,270.25,268.0,274.9,259.6,260.2,261.25,268.16,3342794,89638998850000.0,73383.97144522144,1385832,0.4146
2011-01-11,YESBANK,EQ,261.25,262.1,275.9,256.8,274.5,271.9,268.82,6547332,176003448125000.0,73383.97144522144,2912051,0.4448
2011-01-12,YESBANK,EQ,271.9,274.5,277.0,266.15,274.5,275.1,272.94,4444912,121319115175000.0,73383.97144522144,1615403,0.36340000000000006
2011-01-13,YESBANK,EQ,275.1,274.5,276.3,264.3,268.15,267.8,266.28,12370917,329416872780000.0,73383.97144522144,8881002,0.7179000000000001
2011-01-14,YESBANK,EQ,267.8,267.9,270.45,259.0,259.3,260.15,264.85,2632363,69718935770000.01,73383.97144522144,651120,0.24739999999999998
2011-01-17,YESBANK,EQ,260.15,255.0,261.9,253.65,254.7,254.85,258.31,2186251,56474093095000.01,73383.97144522144,776164,0.355
2011-01-18,YESBANK,EQ,254.85,255.5,262.25,247.05,262.0,258.15,254.85,3131383,79801883620000.0,73383.97144522144,1182935,0.3778
2011-01-19,YESBANK,EQ,258.15,259.15,272.0,259.15,271.9,270.15,267.17,4081998,109057945105000.0,73383.97144522144,1856797,0.4549
2011-01-20,YESBANK,EQ,270.15,271.0,277.65,265.25,272.3,273.5,273.79,8490477,232460174630000.03,73383.97144522144,3496805,0.4119
2011-01-21,YESBANK,EQ,273.5,274.2,278.5,268.3,269.5,269.7,273.67,3444136,94257017380000.0,73383.97144522144,1357834,0.39420000000000005
2011-01-24,YESBANK,EQ,269.7,269.65,285.4,269.6,284.0,284.3,280.42,4960933,139112261580000.0,73383.97144522144,2152016,0.4338
2011-01-25,YESBANK,EQ,284.3,285.5,289.4,276.7,278.0,278.25,282.9,4691103,132710511365000.02,73383.97144522144,1248189,0.2661
2011-01-27,YESBANK,EQ,278.25,278.95,280.7,262.7,265.9,264.9,269.78,3789157,102223921540000.0,73383.97144522144,1987032,0.5244
2011-01-28,YESBANK,EQ,264.9,264.0,266.0,251.3,259.45,258.5,256.36,3181167,81553274185000.0,73383.97144522144,1057114,0.3323
2011-01-31,YESBANK,EQ,258.5,255.1,264.45,249.9,263.85,263.1,258.13,4485397,115781434200000.0,73383.97144522144,1420389,0.31670000000000004
2011-02-01,YESBANK,EQ,263.1,264.7,267.85,260.45,264.3,264.7,264.77,2840630,75211940455000.0,73383.97144522144,942944,0.3319
2011-02-02,YESBANK,EQ,264.7,267.0,269.8,262.55,263.3,264.5,266.01,1259640,33508301589999.996,73383.97144522144,349003,0.2771
2011-02-03,YESBANK,EQ,264.5,265.0,271.5,263.0,270.75,270.5,269.08,1798312,48388672055000.0,73383.97144522144,518610,0.2884
2011-02-04,YESBANK,EQ,270.5,271.1,273.3,260.55,262.75,262.65,267.26,1572018,42013537730000.0,73383.97144522144,431067,0.2742
2011-02-07,YESBANK,EQ,262.65,260.15,264.0,257.15,259.8,259.4,260.0,1259320,32742235205000.0,73383.97144522144,287067,0.228
2011-02-08,YESBANK,EQ,259.4,260.0,261.0,245.5,249.2,247.35,251.64,2600792,65447273710000.0,73383.97144522144,878779,0.3379
2011-02-09,YESBANK,EQ,247.35,246.0,248.95,233.55,238.65,236.1,242.0,3738622,90475834800000.0,73383.97144522144,1428534,0.3821
2011-02-10,YESBANK,EQ,236.1,235.15,245.5,234.05,242.9,242.6,240.57,3652818,87876078175000.0,73383.97144522144,1484207,0.40630000000000005
2011-02-11,YESBANK,EQ,242.6,242.6,259.0,239.3,258.0,257.15,249.37,3193736,79642900660000.0,73383.97144522144,1353749,0.4239
2011-02-14,YESBANK,EQ,257.15,260.0,270.3,259.5,270.15,269.25,266.05,2579389,68625779115000.0,73383.97144522144,1298558,0.5034000000000001
2011-02-15,YESBANK,EQ,269.25,270.0,278.8,266.5,276.0,277.25,273.85,3228792,88421814890000.0,73383.97144522144,1410792,0.4369
2011-02-16,YESBANK,EQ,277.25,278.7,279.7,274.3,277.35,277.35,277.2,1689137,46822916395000.0,73383.97144522144,439429,0.2602
2011-02-17,YESBANK,EQ,277.35,277.35,283.95,274.1,280.3,282.1,279.5,1638204,45787677115000.0,73383.97144522144,489906,0.29910000000000003
2011-02-18,YESBANK,EQ,282.1,282.1,288.4,280.0,285.25,284.0,284.94,4019643,114535547234999.98,73383.97144522144,1934391,0.48119999999999996
2011-02-21,YESBANK,EQ,284.0,284.0,285.85,279.0,281.65,282.1,281.78,1936702,54572201885000.0,73383.97144522144,648528,0.33490000000000003
2011-02-22,YESBANK,EQ,282.1,281.0,283.05,272.6,274.8,275.05,275.5,1383887,38126432885000.0,73383.97144522144,498309,0.3601
2011-02-23,YESBANK,EQ,275.05,274.0,276.0,267.1,269.1,268.25,269.56,1557147,41974229205000.0,73383.97144522144,587919,0.3776
2011-02-24,YESBANK,EQ,268.25,268.0,269.55,253.1,254.2,255.3,258.63,2770947,71664427580000.0,73383.97144522144,1224640,0.44200000000000006
2011-02-25,YESBANK,EQ,255.3,256.3,261.2,241.55,259.6,255.35,251.96,4488467,113090100209999.98,73383.97144522144,1273287,0.2837
2011-02-28,YESBANK,EQ,255.35,258.25,264.4,253.05,255.75,256.0,259.08,3803294,98535919600000.0,73383.97144522144,1304143,0.3429
2011-03-01,YESBANK,EQ,256.0,264.5,275.0,257.4,272.6,272.15,265.53,4754565,126247500880000.0,73383.97144522144,2614337,0.5499
2011-03-03,YESBANK,EQ,272.15,274.0,277.9,268.7,272.4,273.65,273.64,2895747,79239780650000.0,73383.97144522144,725803,0.2506
2011-03-04,YESBANK,EQ,273.65,275.95,282.35,274.5,275.75,275.35,278.6,3287703,91595320005000.0,73383.97144522144,1314938,0.4
2011-03-07,YESBANK,EQ,275.35,274.0,274.0,267.1,271.15,270.75,269.78,1443151,38933253695000.0,73383.97144522144,408066,0.2828
2011-03-08,YESBANK,EQ,270.75,271.0,276.3,269.3,274.5,274.35,274.08,894379,24512964190000.0,73383.97144522144,180499,0.2018
2011-03-09,YESBANK,EQ,274.35,275.05,280.0,274.1,274.75,275.45,277.56,1876493,52084574500000.0,73383.97144522144,775040,0.413
2011-03-10,YESBANK,EQ,275.45,273.7,275.45,270.0,271.95,271.7,271.63,1019336,27688648705000.0,73383.97144522144,465046,0.4562
2011-03-11,YESBANK,EQ,271.7,269.1,271.4,264.0,267.5,266.85,268.15,1555504,41710548425000.0,73383.97144522144,677764,0.43570000000000003
2011-03-14,YESBANK,EQ,266.85,265.0,272.2,263.25,272.0,271.25,269.35,1603579,43192558620000.0,73383.97144522144,700049,0.4366
2011-03-15,YESBANK,EQ,271.25,265.25,269.0,264.0,265.5,265.65,266.11,1327511,35326233235000.0,73383.97144522144,503782,0.37950000000000006
2011-03-16,YESBANK,EQ,265.65,260.0,280.45,260.0,279.0,279.55,276.61,2993236,82795547710000.0,73383.97144522144,1326209,0.44310000000000005
2011-03-17,YESBANK,EQ,279.55,278.8,282.7,275.1,278.5,278.8,279.79,2061259,57671287435000.0,73383.97144522144,454654,0.2206
2011-03-18,YESBANK,EQ,278.8,278.8,282.35,273.2,273.55,274.25,276.98,1157507,32061067250000.0,73383.97144522144,310506,0.2683
2011-03-21,YESBANK,EQ,274.25,275.0,276.7,270.0,275.25,274.25,273.26,782373,21378745855000.0,73383.97144522144,188285,0.2407
2011-03-22,YESBANK,EQ,274.25,275.0,281.7,274.6,280.1,279.9,279.48,1343868,37558309110000.0,73383.97144522144,610553,0.4543
2011-03-23,YESBANK,EQ,279.9,279.45,286.8,277.1,285.65,286.0,284.64,1975768,56238831840000.0,73383.97144522144,727384,0.3682
2011-03-24,YESBANK,EQ,286.0,286.95,296.6,286.95,295.5,294.8,292.32,2434348,71161732135000.0,73383.97144522144,967085,0.3973
2011-03-25,YESBANK,EQ,294.8,295.5,301.3,295.2,300.0,299.5,298.06,2407985,71772161370000.0,73383.97144522144,1321418,0.5488000000000001
2011-03-28,YESBANK,EQ,299.5,299.5,304.9,297.55,301.0,300.0,301.14,2679381,80686329160000.0,73383.97144522144,1396501,0.5212
2011-03-29,YESBANK,EQ,300.0,300.0,310.4,298.5,309.7,309.45,307.17,2501382,76834998105000.0,73383.97144522144,1012472,0.4048
2011-03-30,YESBANK,EQ,309.45,309.0,321.95,309.0,319.9,320.75,316.97,2870346,90980216315000.0,73383.97144522144,1126974,0.3926
2011-03-31,YESBANK,EQ,320.75,322.0,325.95,308.0,309.5,309.6,316.06,4348793,137446245865000.02,73383.97144522144,1905681,0.43820000000000003
2011-04-01,YESBANK,EQ,309.6,310.75,315.9,308.0,312.9,312.05,313.05,3686589,115407569550000.0,73383.97144522144,1999844,0.5425
2011-04-04,YESBANK,EQ,312.05,313.75,315.5,311.15,314.6,314.2,313.27,2012273,63039063670000.01,73383.97144522144,1165078,0.579
2011-04-05,YESBANK,EQ,314.2,316.05,316.05,309.05,311.7,312.1,311.74,1506936,46976573720000.0,73383.97144522144,681348,0.4521
2011-04-06,YESBANK,EQ,312.1,312.05,320.5,311.05,318.9,318.85,315.55,2931118,92491072305000.0,73383.97144522144,1641495,0.56
2011-04-07,YESBANK,EQ,318.85,319.5,332.0,317.6,330.6,330.3,326.58,3481216,113689817030000.0,73383.97144522144,1502704,0.43170000000000003
2011-04-08,YESBANK,EQ,330.3,330.15,333.5,316.5,320.8,318.4,324.91,2769525,89984410380000.0,73383.97144522144,1115276,0.40270000000000006
2011-04-11,YESBANK,EQ,318.4,319.75,322.0,312.85,320.1,319.9,318.79,1645236,52448370455000.0,73383.97144522144,414199,0.2518
2011-04-13,YESBANK,EQ,319.9,317.0,335.0,313.8,335.0,333.5,329.6,3241140,106828015300000.0,73383.97144522144,1467600,0.45280000000000004
2011-04-15,YESBANK,EQ,333.5,337.7,341.1,325.5,330.3,330.35,334.53,3712740,124203649120000.0,73383.97144522144,1534813,0.41340000000000005
2011-04-18,YESBANK,EQ,330.35,333.0,339.0,320.1,323.0,321.3,327.88,1748007,57314483085000.0,73383.97144522144,504896,0.2888
2011-04-19,YESBANK,EQ,321.3,325.0,326.75,318.35,325.4,323.4,322.37,2970921,95774210605000.0,73383.97144522144,1321180,0.4447
2011-04-20,YESBANK,EQ,323.4,326.6,333.5,324.15,330.65,331.1,330.09,4006998,132268244545000.0,73383.97144522144,1211452,0.3023
2011-04-21,YESBANK,EQ,331.1,331.5,331.5,315.7,316.7,317.55,321.9,4922478,158454920815000.0,73383.97144522144,1999595,0.4062
2011-04-25,YESBANK,EQ,317.55,330.0,330.0,314.7,318.75,319.3,320.49,1721133,55160122260000.0,73383.97144522144,631997,0.36719999999999997
2011-04-26,YESBANK,EQ,319.3,320.0,321.3,311.1,317.3,317.45,316.14,2309435,73009711090000.0,73383.97144522144,806374,0.3492
2011-04-27,YESBANK,EQ,317.45,317.1,320.9,313.0,315.85,315.85,317.13,1682971,53372342295000.0,73383.97144522144,799941,0.4753
2011-04-28,YESBANK,EQ,315.85,318.0,318.0,309.75,311.0,310.4,312.68,1932386,60421352479999.99,73383.97144522144,947193,0.4902
2011-04-29,YESBANK,EQ,310.4,320.0,320.0,302.4,304.55,305.15,308.1,1810274,55774801504999.99,73383.97144522144,722044,0.39890000000000003
2011-05-02,YESBANK,EQ,305.15,307.2,308.5,297.8,299.3,299.15,301.13,1613717,48593253135000.0,73383.97144522144,519724,0.3221
2011-05-03,YESBANK,EQ,299.15,299.15,305.75,284.05,286.7,286.4,294.1,6799812,199981805140000.0,73383.97144522144,2662227,0.3915
2011-05-04,YESBANK,EQ,286.4,287.85,288.6,280.25,280.6,281.8,283.69,3629467,102965362350000.0,73383.97144522144,1555036,0.42840000000000006
2011-05-05,YESBANK,EQ,281.8,280.1,291.5,279.5,284.1,285.0,286.64,4271674,122445064830000.0,73383.97144522144,1685688,0.3946
2011-05-06,YESBANK,EQ,285.0,287.65,302.8,286.6,300.25,300.25,294.46,3543142,104332696620000.0,73383.97144522144,1283278,0.3622
2011-05-06,YESBANK,EQ,285.0,287.65,302.8,286.6,300.25,300.25,294.46,3543142,104332696620000.0,73383.97144522144,1283278,0.3622
2011-05-09,YESBANK,EQ,300.25,302.5,304.3,295.7,297.6,297.5,298.69,2190104,65417201665000.0,73383.97144522144,609306,0.2782
2011-05-10,YESBANK,EQ,297.5,295.2,298.3,292.1,296.5,296.1,295.53,1520376,44931656300000.0,73383.97144522144,379096,0.2493
2011-05-11,YESBANK,EQ,296.1,297.85,305.5,295.8,302.7,302.4,300.76,4140968,124544896030000.0,73383.97144522144,2077891,0.5018
2011-05-12,YESBANK,EQ,302.4,301.9,303.75,291.4,292.05,292.8,296.65,2494532,74001188230000.0,73383.97144522144,883996,0.3544
2011-05-13,YESBANK,EQ,292.8,293.0,299.8,287.65,296.25,295.85,295.71,2368123,70028033845000.01,73383.97144522144,566850,0.23940000000000003
2011-05-16,YESBANK,EQ,295.85,294.5,295.0,290.1,292.15,291.75,292.7,1114816,32631089785000.004,73383.97144522144,421612,0.37820000000000004
2011-05-17,YESBANK,EQ,291.75,291.0,295.0,286.4,287.95,288.4,289.94,1651667,47888707230000.0,73383.97144522144,619129,0.3749
2011-05-18,YESBANK,EQ,288.4,289.0,290.8,275.0,282.5,281.85,283.14,2547274,72122305565000.0,73383.97144522144,1012619,0.3975
2011-05-19,YESBANK,EQ,281.85,283.8,287.0,278.2,280.0,279.6,282.4,1957202,55270466025000.0,73383.97144522144,698173,0.3567
2011-05-20,YESBANK,EQ,279.6,281.05,283.95,276.55,280.4,280.5,281.22,2022873,56888115410000.0,73383.97144522144,662337,0.3274
2011-05-23,YESBANK,EQ,280.5,280.0,281.5,272.3,274.05,273.6,275.98,1723558,47566948570000.0,73383.97144522144,719049,0.4172
2011-05-24,YESBANK,EQ,273.6,273.85,283.4,272.35,283.1,282.55,279.88,3007944,84186007380000.0,73383.97144522144,1428820,0.47500000000000003
2011-05-25,YESBANK,EQ,282.55,280.1,285.5,279.6,282.6,283.25,282.79,2399910,67866436635000.0,73383.97144522144,1249870,0.5208
2011-05-26,YESBANK,EQ,283.25,283.5,288.25,283.0,285.0,285.4,285.83,2777944,79400712975000.0,73383.97144522144,1265052,0.4554
