Date,Open,High,Low,Close,Volume,Turnover
2014-03-10,6491.7,6562.2,6487.35,6537.25,242143703,99927400000.0
2014-03-11,6537.35,6562.85,6494.25,6511.9,238994883,82686700000.0
2014-03-12,6497.5,6546.15,6487.3,6516.9,174977068,61765400000.0
2014-03-13,6491.75,6561.45,6476.65,6493.1,167858387,83561000000.0
2014-03-14,6447.25,6518.45,6432.7,6504.2,177336088,71145500000.0
2014-03-18,6532.45,6574.95,6497.65,6516.65,179308616,72685200000.0
2014-03-19,6530.0,6541.2,6506.0,6524.05,172464722,76662400000.0
2014-03-20,6508.35,6523.65,6473.25,6483.1,141984189,62807600000.0
2014-03-21,6515.2,6522.9,6485.7,6493.2,189854420,88419400000.0
2014-03-22,6497.8,6502.65,6481.35,6494.9,9774392,3736600000.0000005
2014-03-24,6510.5,6591.5,6510.5,6583.5,158395722,66337700000.00001
2014-03-25,6550.1,6595.55,6544.85,6589.75,168125064,64756100000.0
2014-03-26,6615.65,6627.45,6580.6,6601.4,186570474,70463400000.0
2014-03-27,6613.1,6673.95,6599.5,6641.75,312383468,129243700000.00002
2014-03-28,6673.05,6702.6,6643.8,6695.9,134114378,68625500000.0
2014-03-31,6723.15,6730.05,6662.4,6704.2,177579421,77433000000.0
2014-04-01,6729.5,6732.25,6675.45,6721.05,147136671,71741400000.0
2014-04-02,6757.6,6763.5,6723.6,6752.55,173335875,80077500000.0
2014-04-03,6772.05,6776.75,6696.9,6736.1,197546648,77385800000.0
2014-04-04,6741.85,6741.85,6685.15,6694.35,155127592,66768800000.0
2014-04-07,6694.25,6725.15,6650.4,6695.05,133947319,67070100000.0
2014-04-09,6722.0,6808.7,6705.1,6796.2,169794626,88926600000.0
2014-04-10,6803.05,6819.05,6777.3,6796.4,191125947,90796000000.0
2014-04-11,6758.35,6789.35,6743.15,6776.3,140734579,74631900000.0
2014-04-15,6792.7,6813.4,6711.75,6733.1,123197822,71002600000.0
2014-04-16,6727.25,6748.65,6665.15,6675.3,119768833,61686400000.0
2014-04-17,6695.45,6783.05,6684.4,6779.4,131488368,69525800000.0
2014-04-21,6789.25,6825.45,6786.9,6817.65,111840313,57119799999.99999
2014-04-22,6822.9,6838.0,6806.25,6815.35,114693049,56367800000.0
2014-04-23,6823.25,6861.6,6820.75,6840.8,182972972,92472500000.0
2014-04-25,6855.8,6869.85,6772.85,6782.75,154320793,80213300000.0
2014-04-28,6778.55,6786.25,6750.3,6761.25,118162668,62971800000.0
2014-04-29,6769.0,6779.7,6708.65,6715.25,115511531,54593400000.0
2014-04-30,6724.95,6780.15,6656.8,6696.4,161106871,70667800000.0
2014-05-02,6709.95,6737.65,6689.5,6694.8,114275323,50304200000.0
2014-05-05,6681.65,6741.05,6680.45,6699.35,104989653,48813200000.0
2014-05-06,6719.25,6743.45,6701.9,6715.3,88291413,41687200000.0
2014-05-07,6708.6,6718.75,6642.9,6652.55,114099791,65132900000.0
2014-05-08,6669.9,6688.4,6638.55,6659.85,101549745,54133900000.0
2014-05-09,6654.15,6871.35,6652.15,6858.8,166442779,80271400000.0
2014-05-12,6863.4,7020.05,6862.9,7014.25,157725090,84751700000.0
2014-05-13,7080.0,7172.35,7067.15,7108.75,232221733,105731100000.0
2014-05-14,7112.0,7142.25,7080.9,7108.75,177204155,93958000000.0
2014-05-15,7111.3,7152.55,7082.55,7123.15,186848485,89479500000.0
2014-05-16,7270.2,7563.5,7130.65,7203.0,393156741,210570700000.0
2014-05-19,7276.85,7291.1,7193.55,7263.55,316246557,152286000000.0
2014-05-20,7309.95,7353.65,7247.7,7275.5,255333095,111395100000.0
2014-05-21,7274.85,7287.15,7206.7,7252.9,203137825,95441200000.00002
2014-05-22,7289.95,7319.55,7258.15,7276.4,240943899,101045500000.0
2014-05-23,7306.5,7381.0,7293.9,7367.1,259638086,120021299999.99998
2014-05-26,7428.75,7504.0,7269.05,7359.05,273236339,132037300000.0
2014-05-27,7363.1,7372.95,7274.75,7318.0,168599276,79312200000.0
2014-05-28,7324.95,7344.75,7302.6,7329.65,175595609,89297099999.99998
2014-05-29,7316.6,7325.4,7224.4,7235.65,241115398,133851700000.0
2014-05-30,7254.85,7272.5,7118.45,7229.95,312152571,138372900000.0
2014-06-02,7264.05,7368.6,7239.5,7362.5,169891181,78334300000.0
2014-06-03,7375.35,7424.95,7342.15,7415.85,234680218,103549400000.0
2014-06-04,7417.55,7433.3,7391.35,7402.25,204592241,89138900000.0
2014-06-05,7399.75,7484.7,7360.5,7474.1,250660653,115745100000.0
2014-06-06,7521.5,7592.7,7497.65,7583.4,248397596,123229599999.99998
2014-06-09,7621.65,7673.7,7580.25,7654.6,231879926,108665600000.0
2014-06-10,7679.05,7683.2,7579.3,7656.4,188669182,94752099999.99998
2014-06-11,7672.4,7700.05,7589.05,7626.85,186182446,104727099999.99998
2014-06-12,7641.3,7658.0,7593.8,7649.9,148207144,81874900000.0
2014-06-13,7668.2,7678.5,7525.35,7542.1,174522339,112547500000.0
2014-06-16,7534.8,7548.6,7487.55,7533.55,155377979,84492700000.0
2014-06-17,7525.05,7637.6,7509.25,7631.7,157961787,87042000000.0
2014-06-18,7636.05,7663.0,7515.5,7558.2,165078941,89639700000.0
2014-06-19,7580.05,7606.45,7502.55,7540.7,148852437,81153600000.0
2014-06-20,7543.3,7560.55,7497.3,7511.45,124132217,68014900000.0
2014-06-23,7514.0,7534.8,7441.6,7493.35,127404790,65436400000.0
2014-06-24,7515.2,7593.35,7515.2,7580.2,137002483,71464400000.0
2014-06-25,7588.55,7589.25,7557.05,7569.25,114968325,61989300000.0
2014-06-26,7554.1,7570.2,7481.3,7493.2,171676960,91906400000.0
2014-06-27,7514.2,7538.75,7482.3,7508.8,126673395,66888000000.0
2014-06-30,7534.05,7623.65,7531.6,7611.35,152303166,78873700000.0
2014-07-01,7629.0,7649.5,7618.15,7634.7,139431498,69836300000.0
2014-07-02,7683.05,7732.4,7677.3,7725.15,136324329,73637500000.0
2014-07-03,7734.35,7754.65,7706.8,7714.8,133755275,73200900000.0
2014-07-04,7718.1,7758.0,7661.3,7751.6,113070488,58638200000.0
2014-07-07,7780.4,7792.0,7755.1,7787.15,173926355,89250400000.00002
2014-07-08,7804.05,7808.85,7595.9,7623.2,180646306,90022500000.0
2014-07-09,7637.95,7650.1,7551.65,7585.0,168348843,81762800000.0
2014-07-10,7589.5,7731.05,7479.05,7567.75,258385778,114316800000.0
2014-07-11,7584.1,7625.85,7447.2,7459.6,187592951,89832900000.00002
2014-07-14,7469.0,7478.45,7422.15,7454.15,135231220,66594799999.99999
2014-07-15,7491.3,7534.9,7459.15,7526.65,122068670,61241500000.0
2014-07-16,7564.15,7640.1,7532.45,7624.4,167973291,81862400000.0
2014-07-17,7612.7,7655.65,7612.7,7640.45,141612002,67531100000.0
2014-07-18,7630.25,7685.0,7595.5,7663.9,134603073,69037000000.0
2014-07-21,7701.65,7722.1,7674.0,7684.2,105401279,57944500000.0
2014-07-22,7708.2,7773.85,7704.8,7767.85,120081148,64946899999.99999
2014-07-23,7794.9,7809.2,7752.9,7795.75,122119113,70625200000.0
2014-07-24,7796.25,7835.65,7771.65,7830.6,117608370,62714500000.0
2014-07-25,7828.2,7840.95,7748.6,7790.45,153936037,78276100000.0
2014-07-28,7792.9,7799.9,7722.65,7748.7,116534670,61077800000.0
2014-07-30,7746.2,7798.7,7707.6,7791.4,178110084,101755000000.0
2014-07-31,7784.65,7791.85,7711.15,7721.3,208857257,117182600000.0
2014-08-01,7662.5,7716.7,7593.9,7602.6,181070405,97967000000.0
2014-08-04,7639.55,7694.8,7622.05,7683.65,137040004,74950700000.0
2014-08-05,7706.65,7752.45,7638.05,7746.55,128238762,67725500000.0
2014-08-06,7726.15,7740.95,7658.95,7672.05,116361342,69059000000.0
2014-08-07,7651.15,7708.95,7630.4,7649.25,116792296,60300200000.00001
2014-08-08,7588.7,7592.45,7540.1,7568.55,118429659,62835600000.00001
2014-08-11,7619.85,7635.55,7598.6,7625.95,106972573,55351300000.0
2014-08-12,7688.8,7735.75,7654.8,7727.05,120611660,61811700000.0
2014-08-13,7717.3,7757.1,7695.7,7739.55,154083920,80304100000.0
2014-08-14,7756.15,7796.7,7739.1,7791.7,127328105,67453300000.0
2014-08-18,7785.25,7880.5,7779.2,7874.25,126742201,68922500000.0
2014-08-19,7901.0,7918.55,7881.15,7897.5,140615189,79288000000.0
2014-08-20,7915.8,7922.7,7864.05,7875.3,117321408,62347900000.0
2014-08-21,7875.35,7919.65,7855.95,7891.1,115221672,75020100000.0
2014-08-22,7904.55,7929.05,7900.05,7913.2,104074858,70880300000.0
2014-08-25,7931.75,7968.25,7897.95,7906.3,118465594,61523200000.0
2014-08-26,7874.5,7915.45,7862.45,7904.75,142829732,67351800000.0
2014-08-27,7933.9,7946.85,7916.55,7936.05,119961224,62611600000.0
2014-08-28,7942.25,7967.8,7939.2,7954.35,189698796,104171400000.0
2014-09-01,7990.35,8035.0,7984.0,8027.7,139328061,69446500000.0
2014-09-02,8038.6,8101.95,8036.55,8083.05,134897503,71436400000.0
2014-09-03,8110.85,8141.9,8092.25,8114.6,150726992,84442900000.00002
2014-09-04,8114.2,8114.8,8060.9,8095.95,141280504,69258200000.0
2014-09-05,8099.9,8122.7,8049.85,8086.85,125981094,65597000000.0
2014-09-08,8132.95,8180.2,8126.15,8173.9,120694390,66230800000.0
2014-09-09,8161.9,8174.55,8126.5,8152.95,104740540,53649500000.0
2014-09-10,8135.55,8135.75,8082.1,8094.1,107064326,55616000000.0
2014-09-11,8115.15,8127.95,8057.3,8085.7,122818159,64923500000.0
2014-09-12,8087.05,8114.3,8071.6,8105.5,111444349,61567299999.99999
2014-09-15,8070.35,8077.3,8030.0,8042.0,96502556,53870600000.00001
2014-09-16,8036.6,8044.9,7925.15,7932.9,127952551,66474900000.0
2014-09-17,7971.5,7990.65,7936.95,7975.5,123722390,66893700000.0
2014-09-18,7950.65,8120.85,7939.7,8114.75,116930309,68910900000.0
2014-09-19,8129.4,8160.9,8105.35,8121.45,161284509,89574200000.0
2014-09-22,8084.45,8159.9,8064.8,8146.3,105507265,57104300000.0
2014-09-23,8144.4,8159.75,8008.1,8017.55,140780912,79476100000.0
2014-09-24,8015.55,8042.05,7950.05,8002.4,182208501,79818700000.0
2014-09-25,8003.3,8019.3,7877.35,7911.85,231899016,116926900000.0
2014-09-26,7885.85,7993.3,7841.8,7968.85,147835866,82477800000.0
2014-09-29,7978.45,7991.75,7934.7,7958.9,97267975,50893500000.0
2014-09-30,7948.8,8030.9,7923.85,7964.8,141142071,74676600000.0
2014-10-01,7960.5,7977.5,7936.7,7945.55,112997913,59796100000.0
2014-10-07,7897.4,7943.05,7842.7,7852.4,148199508,79827500000.0
2014-10-08,7828.75,7869.9,7815.75,7842.7,135914083,74086100000.0
2014-10-09,7886.5,7972.35,7886.5,7960.55,123767811,67974500000.0
2014-10-10,7911.0,7924.05,7848.45,7859.95,142926893,84739000000.0
2014-10-13,7831.0,7901.15,7796.0,7884.25,118781369,65844399999.99999
2014-10-14,7923.25,7928.0,7825.45,7864.0,225472732,77090000000.0
2014-10-16,7837.3,7893.9,7729.65,7748.2,213529479,90870600000.0
2014-10-17,7733.75,7819.2,7723.85,7779.7,177623196,96269000000.0
2014-10-20,7896.95,7905.95,7856.95,7879.4,176171562,83574100000.0
2014-10-21,7906.15,7936.6,7874.35,7927.75,163403385,84329400000.0
2014-10-22,7997.8,8005.0,7974.55,7995.9,151104463,73017700000.0
2014-10-23,8027.7,8031.75,8008.85,8014.55,19640498,9153700000.0
2014-10-27,8064.35,8064.4,7985.65,7991.7,132824881,65118000000.0
2014-10-28,8002.4,8037.8,7995.05,8027.6,124058566,69938400000.0
2014-10-29,8077.05,8097.95,8052.25,8090.45,148313096,74060000000.0
2014-10-30,8085.2,8181.55,8085.2,8169.2,205666559,110234599999.99998
2014-10-31,8200.8,8330.75,8198.05,8322.2,176165086,94505300000.0
2014-11-03,8348.15,8350.6,8297.65,8324.15,141090166,74395400000.0
2014-11-05,8351.25,8365.55,8323.5,8338.3,161614922,90217400000.0
2014-11-07,8331.85,8360.35,8290.25,8337.0,153433693,113792000000.0
2014-11-10,8337.8,8383.05,8304.45,8344.25,130749013,69322800000.0
2014-11-11,8354.1,8378.7,8321.85,8362.65,122010840,65597299999.99999
2014-11-12,8378.9,8415.05,8370.5,8383.3,125243330,65353100000.00001
2014-11-13,8405.25,8408.0,8320.35,8357.85,127361048,65119100000.0
2014-11-14,8360.7,8400.65,8346.8,8389.9,146768580,78491900000.0
2014-11-17,8378.4,8438.1,8349.1,8430.75,113879138,72705000000.0
2014-11-18,8441.25,8454.5,8407.25,8425.9,134678948,73231800000.0
2014-11-19,8440.65,8455.65,8360.5,8382.3,125399132,69975800000.0
2014-11-20,8406.5,8410.85,8353.15,8401.9,122775989,62183400000.0
2014-11-21,8408.2,8489.8,8398.6,8477.35,137015453,78899900000.0
2014-11-24,8490.95,8534.65,8490.8,8530.15,140657508,71803000000.0
2014-11-25,8530.8,8535.35,8429.45,8463.1,271914173,122106200000.00002
2014-11-26,8450.3,8500.3,8438.65,8475.75,151922494,71237600000.0
2014-11-27,8477.8,8506.75,8456.35,8494.2,194298604,95560500000.0
2014-11-28,8516.8,8617.0,8516.25,8588.25,197214619,100534700000.0
2014-12-01,8605.1,8623.0,8545.15,8555.9,151990638,85651400000.0
2014-12-02,8535.45,8560.2,8504.65,8524.7,137386984,67531300000.0
2014-12-03,8528.7,8546.95,8508.35,8537.65,153199341,76648600000.0
2014-12-04,8582.4,8626.95,8526.4,8564.4,143477230,66879900000.0
2014-12-05,8584.25,8588.35,8523.9,8538.3,143345553,64524000000.0
2014-12-08,8538.65,8546.35,8432.25,8438.25,163819529,139293900000.0
2014-12-09,8439.3,8444.5,8330.5,8340.7,146266705,71153100000.0
2014-12-10,8318.05,8376.8,8317.0,8355.65,136656345,67381800000.0
2014-12-11,8338.85,8348.3,8272.4,8292.9,133862999,67188500000.0
2014-12-12,8302.0,8321.9,8216.3,8224.1,138080911,68940300000.0
2014-12-15,8160.75,8242.4,8152.5,8219.6,137140608,67209399999.99999
2014-12-16,8172.6,8189.35,8052.6,8067.6,197337631,89202900000.00002
2014-12-17,8041.2,8082.0,7961.35,8029.8,216216145,99660200000.0
2014-12-18,8138.9,8174.3,8084.9,8159.3,162112021,73526000000.0
2014-12-19,8230.45,8263.45,8208.6,8225.2,174796496,82467600000.0
2014-12-22,8255.0,8330.95,8228.2,8324.0,139159658,57450400000.0
2014-12-23,8324.6,8364.75,8252.85,8267.0,132190368,56295200000.00001
2014-12-24,8272.05,8286.4,8155.25,8174.1,221905876,112297600000.0
2014-12-26,8204.8,8234.55,8147.95,8200.7,75528707,29951200000.0
2014-12-29,8214.7,8279.15,8214.7,8246.3,82086035,33400700000.0
2014-12-30,8260.3,8268.25,8220.55,8248.25,77695770,34604600000.0
2014-12-31,8243.9,8291.0,8243.75,8282.7,84532600,42213200000.0
2015-01-01,8272.8,8294.7,8248.75,8284.0,56560411,23218800000.0
2015-01-02,8288.7,8410.6,8288.7,8395.45,101887024,47157200000.0
2015-01-05,8407.95,8445.6,8363.9,8378.4,118160545,55255200000.00001
2015-01-06,8325.3,8327.85,8111.35,8127.35,172799618,80891900000.0
2015-01-07,8118.65,8151.2,8065.45,8102.1,164075424,74643300000.0
2015-01-08,8191.4,8243.5,8167.3,8234.6,143802802,81474000000.0
2015-01-09,8285.45,8303.3,8190.8,8284.5,152612528,93059500000.0
2015-01-12,8291.35,8332.6,8245.6,8323.0,103153908,54377600000.0
2015-01-13,8346.15,8356.65,8267.9,8299.4,129561892,64992000000.0
2015-01-14,8307.25,8326.45,8236.65,8277.55,150621631,70209100000.0
2015-01-15,8424.5,8527.1,8380.55,8494.15,232138802,107256200000.00002
2015-01-16,8504.05,8530.75,8452.25,8513.8,181365905,86905400000.00002
2015-01-19,8550.05,8570.95,8531.5,8550.7,129346422,62925900000.0
2015-01-20,8575.1,8707.9,8574.5,8695.6,158713840,78381900000.0
2015-01-21,8719.65,8741.85,8689.6,8729.5,191651012,97359900000.0
2015-01-22,8745.85,8774.15,8727.0,8761.4,180912372,90259500000.0
2015-01-23,8827.95,8866.4,8795.4,8835.6,197124706,97165700000.0
2015-01-27,8871.35,8925.05,8825.45,8910.5,192010521,99883600000.0
2015-01-28,8902.75,8985.05,8874.05,8914.3,190805926,103134599999.99998
2015-01-29,8901.5,8966.65,8861.25,8952.35,264245843,134275400000.00002
2015-01-30,8996.6,8996.6,8775.1,8808.9,275587957,123851800000.0
2015-02-02,8802.5,8840.8,8751.1,8797.4,216556534,104303400000.0
2015-02-03,8823.15,8837.3,8726.65,8756.55,208672175,98881000000.0
2015-02-04,8789.15,8792.85,8704.4,8723.7,201252375,87078200000.0
2015-02-05,8733.1,8838.45,8683.65,8711.7,179008853,91261000000.0
2015-02-06,8696.85,8726.2,8645.55,8661.05,176554075,79121000000.0
2015-02-09,8584.4,8605.55,8516.35,8526.35,151329604,68631700000.0
2015-02-10,8478.1,8646.25,8470.5,8565.55,202294693,99657600000.0
2015-02-11,8603.3,8651.95,8593.65,8627.4,166560867,76024600000.0
2015-02-12,8676.95,8732.55,8599.25,8711.55,163681352,76698700000.0
2015-02-13,8741.5,8822.1,8729.65,8805.5,228807812,102484100000.0
2015-02-16,8831.4,8870.1,8793.4,8809.35,140637331,70473200000.0
2015-02-18,8811.55,8894.3,8808.9,8869.1,152152801,101537400000.0
2015-02-19,8883.05,8913.45,8794.45,8895.3,219867400,97942600000.0
2015-02-20,8895.5,8899.95,8816.3,8833.6,203714864,81935600000.0
2015-02-23,8856.85,8869.0,8736.1,8754.95,143932325,71710500000.0
2015-02-24,8772.9,8800.5,8726.75,8762.1,154368611,74133100000.0
2015-02-25,8801.9,8840.65,8751.4,8767.25,139406599,69867800000.0
2015-02-26,8779.0,8786.05,8669.45,8683.85,224185492,105311600000.0
2015-02-27,8729.5,8856.95,8717.45,8844.6,257226273,119244900000.0
2015-02-28,8913.05,8941.1,8751.35,8901.85,246453954,100644100000.0
2015-03-02,8953.85,8972.35,8885.45,8956.75,224772586,115255000000.0
2015-03-03,8962.85,9008.4,8925.55,8996.25,183251960,90336100000.0
2015-03-04,9109.15,9119.2,8893.95,8922.65,256060375,121309800000.0
2015-03-05,8929.4,8957.55,8849.35,8937.75,165081476,82505500000.0
2015-03-09,8891.15,8891.3,8740.45,8756.75,160332840,81324300000.0
2015-03-10,8769.75,8778.0,8677.35,8712.05,168916337,84023300000.0
2015-03-11,8728.75,8755.6,8682.35,8699.95,178053293,82596700000.0
2015-03-12,8740.65,8787.2,8732.9,8776.0,179337979,81844600000.0
2015-03-13,8844.05,8849.75,8631.75,8647.75,184665971,81212600000.0
2015-03-16,8656.75,8663.55,8612.0,8633.15,168438040,75599400000.0
2015-03-17,8689.1,8742.55,8630.8,8723.3,182504639,80862600000.0
2015-03-18,8742.9,8747.25,8664.0,8685.9,161153533,82275000000.0
2015-03-19,8749.45,8788.2,8614.65,8634.65,168628424,84603500000.0
2015-03-20,8627.9,8627.9,8553.0,8570.9,179982752,84842300000.0
2015-03-23,8591.55,8608.35,8540.55,8550.9,155425780,61954500000.0
2015-03-24,8537.05,8627.75,8535.85,8542.95,161465466,79132600000.0
2015-03-25,8568.9,8573.75,8516.55,8530.8,165952155,82000500000.0
2015-03-26,8474.95,8499.45,8325.35,8342.15,288758332,136673100000.0
2015-03-27,8396.0,8413.2,8269.15,8341.4,198979321,95288600000.0
2015-03-30,8390.95,8504.55,8380.75,8492.3,142061290,67132000000.0
2015-03-31,8527.6,8550.45,8454.15,8491.0,177059509,81083600000.0
2015-04-01,8483.7,8603.4,8464.75,8586.25,136312446,68630300000.0
2015-04-06,8615.8,8667.55,8573.75,8659.9,150877855,76330000000.0
2015-04-07,8684.45,8693.6,8586.85,8660.3,141765381,72870100000.0
2015-04-08,8698.95,8730.5,8679.8,8714.4,149617725,78896500000.0
2015-04-09,8756.2,8785.5,8682.45,8778.3,158192905,83911900000.0
2015-04-10,8774.35,8787.4,8733.6,8780.35,141464357,71199600000.0
2015-04-13,8801.75,8841.65,8762.1,8834.0,122833397,62427100000.0
2015-04-15,8844.75,8844.8,8722.4,8750.2,170458015,89082600000.0
2015-04-16,8757.05,8760.0,8645.65,8706.7,149337173,82683300000.0
2015-04-17,8698.05,8699.85,8596.7,8606.0,155474164,91343700000.00002
2015-04-20,8618.8,8619.95,8422.75,8448.1,154492312,89303799999.99998
2015-04-21,8416.1,8469.35,8352.7,8377.75,418959074,328734500000.0
2015-04-22,8400.4,8449.95,8284.7,8429.7,176926942,100024800000.0
2015-04-23,8478.2,8504.95,8361.85,8398.3,169840748,98013400000.0
2015-04-24,8405.7,8413.3,8273.35,8305.25,177843969,109842400000.0
2015-04-27,8330.55,8334.45,8202.35,8213.8,174706337,101433600000.0
2015-04-28,8215.55,8308.0,8185.15,8285.6,183754628,95601299999.99998
2015-04-29,8274.8,8308.2,8219.2,8239.75,174958511,85719500000.0
2015-04-30,8224.5,8229.4,8144.75,8181.5,281696257,147553500000.0
2015-05-04,8230.05,8346.0,8220.45,8331.95,136913823,78561800000.0
2015-05-05,8338.4,8355.65,8280.6,8324.8,156019941,81385400000.0
2015-05-06,8316.6,8331.95,8083.0,8097.0,212509839,108941200000.00002
2015-05-07,8077.0,8122.6,7997.15,8057.3,166563657,84439599999.99998
2015-05-08,8131.5,8224.95,8123.45,8191.5,188776090,89613300000.0
2015-05-11,8243.2,8332.75,8224.65,8325.25,197882948,83961200000.00002
2015-05-12,8326.15,8326.65,8115.3,8126.95,178753978,87795300000.0
2015-05-13,8181.55,8254.95,8089.8,8235.45,175015183,83919300000.0
2015-05-14,8232.45,8236.25,8137.3,8224.2,138964395,67637200000.0
2015-05-15,8240.3,8279.2,8212.2,8262.35,133838055,64636400000.0
2015-05-18,8284.95,8384.6,8271.95,8373.65,153340463,74591800000.0
2015-05-19,8356.2,8427.8,8335.0,8365.65,144642344,72665200000.0
2015-05-20,8392.65,8440.35,8391.45,8423.25,127388797,61514399999.99999
2015-05-21,8434.5,8446.35,8382.5,8421.0,148189485,76416000000.0
2015-05-22,8432.5,8489.55,8420.6,8458.95,193080657,82616900000.0
2015-05-25,8438.15,8441.95,8364.15,8370.25,125051166,55552900000.0
2015-05-26,8377.1,8378.9,8320.05,8339.35,120428892,59083000000.0
2015-05-27,8302.75,8342.85,8277.95,8334.6,170583401,81315900000.0
2015-05-28,8345.7,8364.5,8270.15,8319.0,239549060,114499100000.0
2015-05-29,8327.1,8443.9,8305.7,8433.65,375232198,207362000000.0
2015-06-01,8417.25,8467.15,8405.4,8433.4,125990614,72540100000.0
2015-06-02,8442.8,8445.35,8226.05,8236.45,151337661,80831700000.0
2015-06-03,8232.45,8236.7,8094.15,8135.1,176661646,79202600000.0
2015-06-04,8155.15,8160.05,8056.75,8130.65,159470840,75604900000.0
2015-06-05,8119.15,8191.0,8100.15,8114.7,167055308,75884000000.0
2015-06-08,8124.35,8131.0,8030.55,8044.15,140075743,62306100000.0
2015-06-09,8026.5,8057.15,8005.15,8022.4,140217686,64420500000.0
2015-06-10,8024.15,8152.25,8023.8,8124.45,141030200,67902700000.00001
2015-06-11,8157.3,8163.05,7958.25,7965.35,171348959,78684400000.0
2015-06-12,7959.85,7995.6,7940.3,7982.9,140839875,67372500000.0
2015-06-15,7986.6,8057.7,7944.85,8013.9,137116389,61291200000.0
2015-06-16,8004.2,8061.85,7952.35,8047.3,127809460,59238000000.0
2015-06-17,8084.2,8136.85,8048.95,8091.55,157205716,78786600000.0
2015-06-18,8113.7,8186.9,8101.8,8174.6,149266110,77677700000.0
2015-06-19,8201.15,8250.8,8195.65,8224.95,151575997,77220500000.0
2015-06-22,8259.3,8369.45,8257.4,8353.1,126542473,61630200000.00001
2015-06-23,8377.45,8398.45,8334.95,8381.55,135844708,64373300000.0
2015-06-24,8399.4,8421.35,8338.9,8360.85,134062733,71752200000.0
2015-06-25,8336.25,8423.15,8329.5,8398.0,207421340,99111600000.0
2015-06-26,8393.95,8408.55,8339.7,8381.1,113959476,58487800000.0
2015-06-29,8247.05,8329.45,8195.65,8318.4,136106699,66041200000.0
2015-06-30,8316.35,8378.0,8298.95,8368.5,163366250,84255200000.0
2015-07-01,8376.25,8481.6,8370.15,8453.05,135887471,69380500000.0
